Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","792","Türkiye","5170","Residuals","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5142","Food","S2764","Marine Fish, Other","2022","2022","1000 t","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2022","2022","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2022","2022","kcal/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","661","Food supply (kcal)","S2764","Marine Fish, Other","2022","2022","Kcal","244.05","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","671","Protein supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","39.09","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","681","Fat supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","9.51","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5511","Production","S2769","Aquatic Animals, Others","2022","2022","1000 t","1.8","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5611","Import quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5072","Stock Variation","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5911","Export quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","1.72","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5301","Domestic supply quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.09","I","Imputed value",""
"FBS","Food Balances (2010-)","792","Türkiye","5521","Feed","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5527","Seed","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5154","Other uses (non-food)","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5170","Residuals","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5142","Food","S2769","Aquatic Animals, Others","2022","2022","1000 t","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2022","2022","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","664","Food supply (kcal/capita/day)","S2769","Aquatic Animals, Others","2022","2022","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","661","Food supply (kcal)","S2769","Aquatic Animals, Others","2022","2022","Kcal","44.57","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","674","Protein supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","671","Protein supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","8.42","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","684","Fat supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","681","Fat supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","1.02","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5511","Production","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5611","Import quantity","S2775","Aquatic Plants","2022","2022","1000 t","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5911","Export quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","792","Türkiye","5301","Domestic supply quantity","S2775","Aquatic Plants","2022","2022","1000 t","0.13","I","Imputed value",""
"FBS","Food Balances (2010-)","792","Türkiye","5154","Other uses (non-food)","S2775","Aquatic Plants","2022","2022","1000 t","0.13","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5511","Production","S2761","Freshwater Fish","2022","2022","1000 t","15.2","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5611","Import quantity","S2761","Freshwater Fish","2022","2022","1000 t","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5301","Domestic supply quantity","S2761","Freshwater Fish","2022","2022","1000 t","15.25","I","Imputed value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5142","Food","S2761","Freshwater Fish","2022","2022","1000 t","15.25","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2022","2022","kg/cap","2.37","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","664","Food supply (kcal/capita/day)","S2761","Freshwater Fish","2022","2022","kcal/cap/d","5.07","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","661","Food supply (kcal)","S2761","Freshwater Fish","2022","2022","Kcal","11897.38","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","674","Protein supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.73","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","671","Protein supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","1720.14","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","684","Fat supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.24","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","681","Fat supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","558.4","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5511","Production","S2762","Demersal Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5611","Import quantity","S2762","Demersal Fish","2022","2022","1000 t","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5301","Domestic supply quantity","S2762","Demersal Fish","2022","2022","1000 t","0.06","I","Imputed value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5142","Food","S2762","Demersal Fish","2022","2022","1000 t","0.06","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2022","2022","kg/cap","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","664","Food supply (kcal/capita/day)","S2762","Demersal Fish","2022","2022","kcal/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","661","Food supply (kcal)","S2762","Demersal Fish","2022","2022","Kcal","28.25","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","674","Protein supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","671","Protein supply quantity (t)","S2762","Demersal Fish","2022","2022","t","5.18","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","684","Fat supply quantity (g/capita/day)","S2762","Demersal Fish","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","681","Fat supply quantity (t)","S2762","Demersal Fish","2022","2022","t","0.77","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5611","Import quantity","S2763","Pelagic Fish","2022","2022","1000 t","2.09","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5911","Export quantity","S2763","Pelagic Fish","2022","2022","1000 t","0.14","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5301","Domestic supply quantity","S2763","Pelagic Fish","2022","2022","1000 t","1.95","I","Imputed value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5142","Food","S2763","Pelagic Fish","2022","2022","1000 t","1.95","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2022","2022","kg/cap","0.3","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","664","Food supply (kcal/capita/day)","S2763","Pelagic Fish","2022","2022","kcal/cap/d","0.62","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","661","Food supply (kcal)","S2763","Pelagic Fish","2022","2022","Kcal","1464.11","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","674","Protein supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","671","Protein supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","212.18","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","684","Fat supply quantity (g/capita/day)","S2763","Pelagic Fish","2022","2022","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","681","Fat supply quantity (t)","S2763","Pelagic Fish","2022","2022","t","66.55","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5611","Import quantity","S2764","Marine Fish, Other","2022","2022","1000 t","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5072","Stock Variation","S2764","Marine Fish, Other","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5301","Domestic supply quantity","S2764","Marine Fish, Other","2022","2022","1000 t","0.07","I","Imputed value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5142","Food","S2764","Marine Fish, Other","2022","2022","1000 t","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2022","2022","kg/cap","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2022","2022","kcal/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","661","Food supply (kcal)","S2764","Marine Fish, Other","2022","2022","Kcal","77.31","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","671","Protein supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","11.87","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","681","Fat supply quantity (t)","S2764","Marine Fish, Other","2022","2022","t","3.04","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5611","Import quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5301","Domestic supply quantity","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5142","Food","S2769","Aquatic Animals, Others","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2022","2022","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","664","Food supply (kcal/capita/day)","S2769","Aquatic Animals, Others","2022","2022","kcal/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","661","Food supply (kcal)","S2769","Aquatic Animals, Others","2022","2022","Kcal","0.53","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","674","Protein supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","671","Protein supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","0.09","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","684","Fat supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2022","2022","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","681","Fat supply quantity (t)","S2769","Aquatic Animals, Others","2022","2022","t","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5611","Import quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5301","Domestic supply quantity","S2775","Aquatic Plants","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","795","Turkmenistan","5154","Other uses (non-food)","S2775","Aquatic Plants","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","5511","Production","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","5611","Import quantity","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","5301","Domestic supply quantity","S2761","Freshwater Fish","2022","2022","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","798","Tuvalu","5142","Food","S2761","Freshwater Fish","2022","2022","1000 t","0","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2022","2022","kg/cap","0.1","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","664","Food supply (kcal/capita/day)","S2761","Freshwater Fish","2022","2022","kcal/cap/d","0.21","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","661","Food supply (kcal)","S2761","Freshwater Fish","2022","2022","Kcal","0.85","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","674","Protein supply quantity (g/capita/day)","S2761","Freshwater Fish","2022","2022","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","798","Tuvalu","671","Protein supply quantity (t)","S2761","Freshwater Fish","2022","2022","t","0.12","E","Estimated value",""
